company_reg_number,primary_sector,women_owned,number_of_officers,2019_revenue,capex,cogs,costs,accounts_receivable,capital_and_reserves,current_assets,current_liabilities,fixed_assets,long_term_liabilities,provisions_for_liabilities,credit_report_date,missed_and_late_payments_last_five_years,business_failure_score,credit_report_credit_score,credit_report_negative_items,payment_index,ratio_debt_to_revenue,credit_report_total_indebtedness,credit_report_good_standing_items,factor_amount,factor_percent,ca_total_accounts,ca_avg_rev_ratio,ca_avg_cost_ratio,ca_total_payin,ca_total_payout,industry_group,liquidity_ratio,leverage_ratio,profit_margin_proxy,receivable_turnover_proxy,log_factor_amount,log_ca_total_payin,log_ca_total_payout,aux_risk_label
20000531,"69-75 : Professional, scientific & technical",0,1,1428234.0,0.01,1018935.27,1909548.858,66518.0,95056.0,493902.0,429122.0,125333.0,95057.0,77242.0,2020-12-09,0.0,79.0,0.0,1.0,29.0,0.1928304465514754,275407.0,5.0,0.0,0.0,4,0.4278990158322635,0.5721009841677365,1242563.58,1661307.5064600003,"69-75 : Professional, scientific & technical",1.1509567187030292,5.5143650651714236,-0.3369997640444325,21.471068416542643,0.0,14.032688011457354,14.323116106725031,1
20000532,"69-75 : Professional, scientific & technical",1,2,211275.0,63.45,2080.25,205539.535,9841.0,33622.0,67457.0,40754.0,21023.0,14103.0,6520.0,2021-05-25,0.0,82.0,726.0,2.0,6.0,0.1522896698615548,32175.0,3.0,0.0,0.0,1,0.5068801163500015,0.4931198836499986,134582.17500000002,130928.6837985543,"69-75 : Professional, scientific & technical",1.65518341307815,1.6315319870326859,0.02714678903424902,21.46667344035765,0.0,11.809937688379614,11.782415693176908,0
20000533,"69-75 : Professional, scientific & technical",0,1,193903.0,0.01,24494.21,47506.235,9031.0,15462.0,67045.0,55516.0,19397.0,15464.0,5551.0,2021-06-12,2.0,75.0,753.0,2.0,22.0,0.115810482560868,22456.0,4.0,0.0,0.0,1,0.8032128514056225,0.1967871485943775,102186.881,25035.78584500001,"69-75 : Professional, scientific & technical",1.207648107786804,4.590312358533273,0.7549961063206536,21.468445527015056,0.0,11.534568368507125,10.128101456152397,0
20000534,41-43 : Construction,0,1,351826.0,118.57,4145.67,344807.7645,14454.0,35623.0,77607.0,33587.0,7209.0,15606.0,7053.0,2021-09-05,0.0,47.0,696.0,2.0,16.0,0.0968625400055709,34078.76,2.0,0.0,0.0,1,0.5050372490595608,0.4949627509404392,284275.408,278604.67367586546,41-43 : Construction,2.310557341907824,1.3808949023130475,0.019947973009462064,24.33939813213421,0.0,12.557702311431147,12.537552705073335,0
20000535,47 : Retail,0,2,240666.0,187.11,5958.84,233437.9031,5934.0,3989.0,43678.0,37763.0,2063.0,3990.0,4531.0,2021-06-10,0.0,84.0,777.0,0.0,25.0,0.12740894019097,30663.0,3.0,0.0,0.0,1,0.5076229037657731,0.4923770962342269,122739.66000000002,119053.33060279288,47 : Retail,1.156604173286728,10.464411027568921,0.030033602031022136,40.5502948609941,0.0,11.717828953148771,11.68733522758934,0
20000536,41-43 : Construction,1,1,730083.0,312.33,10696.25,715123.2096,30003.0,67360.0,146043.0,77646.0,14338.0,15374.0,14752.0,2021-08-15,0.0,54.0,748.0,5.0,11.0,0.1434157623174351,104705.41,4.0,0.0,0.0,1,0.5051756594631382,0.4948243405368616,558513.495,547069.2553517192,41-43 : Construction,1.8808582430744265,1.3809177417199863,0.020490505750023362,24.332855619250765,0.0,13.23303585060134,13.212332510728418,0
20000537,45 : Motor trades,0,3,231800.0,106.26,9240.17,222137.5812,6350.0,41476.0,101647.0,81051.0,46483.0,25603.0,13778.0,2021-03-21,8.0,21.0,665.0,11.0,55.0,0.0,0.0,2.0,0.0,0.0,1,0.5106428935971391,0.4893571064028609,114509.19999999998,109735.9651355783,45 : Motor trades,1.2540961358140452,2.5714010174313473,0.04168411180279642,36.49818926153362,0.0,11.64841918097821,11.605841555187533,1
20000538,"90-99 : Arts, entertainment, recreation & other",0,1,152661.0,180.54,5389.18,144831.3109,7109.0,4246.0,47365.0,55136.0,16266.0,4248.0,5513.0,2021-05-21,0.0,46.0,0.0,0.0,22.0,0.0556985739645358,8503.0,0.0,0.0,0.0,1,0.5131594815197471,0.4868405184802529,100298.27700000002,95154.17123882376,"90-99 : Arts, entertainment, recreation & other",0.8590420225982552,13.982575935954792,0.051287740891642904,21.471308016877636,0.0,11.515913765549172,11.46326421952729,1
20000539,"69-75 : Professional, scientific & technical",0,2,177254.0,154.84,5093.44,166113.499,8254.0,24810.0,49950.0,39633.0,15340.0,847.0,7926.0,,,,,,,,,,0.0,0.0,1,0.5162224163055557,0.4837775836944444,85790.936,80398.93350233434,"69-75 : Professional, scientific & technical",1.2602815764242823,1.6315344000644876,0.06285013680855259,21.472319806178074,0.0,11.359680295045106,11.294768628081322,0
20000540,"69-75 : Professional, scientific & technical",1,1,82902.0,83.51,3450.82,73689.9913,3860.0,4744.0,27449.0,25212.0,7252.0,4746.0,4790.0,2021-09-19,1.0,57.0,723.0,5.0,8.0,0.1640732431063183,13602.0,2.0,3474.0,90.0,1,0.5294140480159744,0.4705859519840256,59357.832,52762.03376942695,"69-75 : Professional, scientific & technical",1.0886844088367111,6.31359325605901,0.11111791732506672,21.47163947163947,8.153349757998892,10.991356201097812,10.873566106494016,0
20000541,85 : Education,0,1,156085.0,412.22,2409.23,151220.8067,7269.0,17837.0,45174.0,28282.0,14284.0,13339.0,2828.0,2021-04-10,6.0,0.0,530.0,12.0,90.0,0.0744594291571899,11622.0,0.0,0.0,0.0,1,0.5079142554620137,0.4920857445379862,76013.39499999999,73644.53285409414,85 : Education,1.5972138740586217,2.33327727323691,0.031163546378278728,21.469738651994497,0.0,11.238678009227794,11.207018766339035,1
20000542,77-82 : Business administration & support services,0,1,997493.0,333.62,5560.34,985360.4655,46462.0,61696.0,296655.0,270716.0,97456.0,61698.0,43314.0,2021-06-29,0.0,31.0,646.0,0.0,17.0,0.0,0.0,3.0,0.0,0.0,2,0.5030593623580649,0.4969406376419351,763082.145,753800.7561015552,77-82 : Business administration & support services,1.0958122319617905,5.387847059014215,0.012163015015629117,21.46854486365495,0.0,13.545122275496116,13.532884689477562,0
20000543,58-63 : Information & communication,1,1,134949.0,222.51,3973.33,128435.3375,4436.0,23176.0,67975.0,46503.0,9279.0,7575.0,5580.0,2021-04-17,1.0,64.0,730.0,2.0,47.0,0.183965794485324,24826.0,6.0,0.0,0.0,1,0.5123653185874072,0.4876346814125927,103235.985,98253.03319627824,58-63 : Information & communication,1.4617022191639428,2.3332614229624196,0.048267228603186406,30.41446923597025,0.0,11.544782449609134,11.495311579232764,0
20000544,64-66 : Finance & insurance,1,3,,,,,,,,,,,,2021-11-03,0.0,96.0,815.0,1.0,19.0,0.0,0.0,6.0,,,4,,,0.0,0.0,64-66 : Finance & insurance,,,,,,0.0,0.0,1
20000545,"90-99 : Arts, entertainment, recreation & other",0,1,150521.0,200.19,5703.44,142289.7429,7009.0,923.0,48958.0,58997.0,11886.0,925.0,11209.0,2021-10-18,3.0,78.0,0.0,3.0,7.0,0.1780681765335069,26803.0,4.0,0.0,0.0,1,0.5140555926822185,0.4859444073177816,84893.844,80251.41501185967,"90-99 : Arts, entertainment, recreation & other",0.8298247398216889,64.85064935064935,0.05468474442274211,21.472325249643365,0.0,11.349168640184374,11.292932134145186,1
20000546,58-63 : Information & communication,0,1,709937.0,0.02,5566.4,16328.551,23340.0,178302.0,541647.0,406353.0,52694.0,9685.0,65016.0,2021-09-08,3.0,41.0,639.0,6.0,15.0,0.0641958370954042,45575.0,3.0,0.0,0.0,2,0.9775171065493646,0.0224828934506353,498375.7740000002,11462.642801999988,58-63 : Information & communication,1.332943689492413,2.3333202469952834,0.9769986238234889,30.415877640203934,0.0,13.119111644245919,9.346935810788105,0
20000547,77-82 : Business administration & support services,0,1,311425.0,95.78,1780.21,306889.4387,14503.0,39644.0,90692.0,57820.0,19429.0,12657.0,6360.0,2021-06-04,0.0,67.0,709.0,0.0,5.0,0.2394830215942843,74581.0,1.0,0.0,0.0,1,0.5036676818780191,0.496332318121981,153843.95,151603.38270628778,77-82 : Business administration & support services,1.5684958752010516,1.777702106192458,0.014563849196919979,21.471662989520134,0.0,11.943700556032068,11.929029661444615,0
20000548,"69-75 : Professional, scientific & technical",1,1,103392.0,77.2,2617.0,97553.09196,4816.0,6519.0,26414.0,22070.0,8698.0,6521.0,3752.0,2021-11-23,1.0,3.0,538.0,3.0,90.0,0.0,0.0,3.0,2215.0,46.0,1,0.5145286157162983,0.4854713842837017,48697.63199999999,45947.50631209533,"69-75 : Professional, scientific & technical",1.196774047392506,4.385122699386503,0.05647295310127373,21.463981731368072,7.703459047867175,10.793406218327064,10.735276620445799,0
20000549,"90-99 : Arts, entertainment, recreation & other",0,1,403116.0,0.02,2632.63,4434.276,18776.0,-11310.0,164083.0,223681.0,36979.0,-11308.0,33552.0,2021-08-17,6.0,12.0,470.0,6.0,87.0,0.0684120699748955,27578.0,3.0,0.0,0.0,2,0.9891196834817014,0.0108803165182986,219698.22000000006,2416.6804199999756,"90-99 : Arts, entertainment, recreation & other",0.7335547786589891,-18.779113980015918,0.9889975466179793,21.46860520849976,0.0,12.300014708070542,7.790563855359658,1
20000550,77-82 : Business administration & support services,0,1,2252986.0,1343.38,24292.63,2203540.388,104935.0,365274.0,811965.0,533011.0,202686.0,116366.0,58631.0,2021-08-14,4.0,36.0,589.0,6.0,10.0,0.2862352451368983,644884.0,6.0,0.0,0.0,3,0.5055475506557279,0.4944524493442721,1824918.6599999992,1784867.7144626244,77-82 : Business administration & support services,1.5233521946973052,1.7777756484840188,0.021946692102528864,21.470096058549974,0.0,14.417046522111928,14.394855421170334,0
20000551,47 : Retail,0,1,182904.0,160.2,4854.45,175627.0528,4510.0,5197.0,35669.0,26774.0,1501.0,5199.0,4283.0,2021-05-04,4.0,0.0,432.0,7.0,84.0,0.1412106897607488,25828.0,0.0,1668.0,37.0,1,0.5101482802096261,0.489851719790374,119985.024,115211.3466526595,47 : Retail,1.3321755368814192,6.151019622931897,0.03978539241682838,40.546220350254934,7.419979923661835,11.695130548314747,11.654532197305347,1
20000552,"69-75 : Professional, scientific & technical",1,2,70119.0,94.42,2941.37,62285.79702,3265.0,12156.0,25038.0,16264.0,6953.0,3570.0,4066.0,2021-10-26,0.0,49.0,672.0,2.0,4.0,0.0292502745332934,2051.0,0.0,0.0,0.0,1,0.5295805105125009,0.4704194894874991,48522.34799999999,43101.7715376366,"69-75 : Professional, scientific & technical",1.5393790347371656,1.6314880315867402,0.11171139446662866,21.469381506429883,0.0,10.789800363150633,10.671342578841928,0
20000553,"01-03 : Agriculture, forestry & fishing",0,1,198931.0,0.05,4119.28,10543.343,14159.0,220315.0,61688.0,51947.0,331732.0,121157.0,11428.0,2021-07-27,6.0,4.0,551.0,10.0,69.0,0.0862309041828573,17154.0,1.0,0.0,0.0,1,0.949667616334283,0.0503323836657169,99465.5,5271.671499999997,"01-03 : Agriculture, forestry & fishing",1.1874951874951876,0.785707801521451,0.9469952395793538,14.048799435028249,0.0,11.507576183039012,8.570292439088036,1
20000554,41-43 : Construction,0,1,364401.0,178.59,6200.93,356031.5471,14974.0,38383.0,82945.0,37768.0,8444.0,15237.0,8686.0,2021-04-10,0.0,37.0,630.0,1.0,14.0,0.1011248597012631,36850.0,1.0,0.0,0.0,1,0.5058086304812083,0.4941913695187917,254716.299,248866.051419114,41-43 : Construction,2.196113214541026,1.380913922467695,0.022967637115054184,24.333956594323872,0.0,12.447909577781683,12.424674102811721,0
20000555,58-63 : Information & communication,1,1,168875.0,148.58,2588.56,163094.3815,5550.0,13406.0,98905.0,85819.0,13727.0,13408.0,18880.0,2021-07-27,0.0,22.0,589.0,2.0,4.0,0.1023715766099185,17288.0,1.0,0.0,0.0,1,0.508706553748388,0.4912934462516119,82411.0,79590.05815967412,58-63 : Information & communication,1.1524702866464693,7.401133736108004,0.03422995866789841,30.422446406052963,0.0,11.319486336362349,11.284657030845,0
20000556,41-43 : Construction,0,1,351105.0,0.01,57006.67,133068.795,14429.0,57717.0,120959.0,58654.0,16463.0,21050.0,13490.0,2021-11-02,0.0,67.0,0.0,1.0,8.0,0.1096623517181469,38503.0,0.0,0.0,0.0,1,0.7251631617113851,0.2748368382886149,286852.785,108717.205515,41-43 : Construction,2.062211235188816,1.3809210298347137,0.6209982313033671,24.33160083160083,0.0,12.566727904992641,11.596514543124053,1
20000557,46 : Wholesale,0,1,1035414.0,0.0,301542.58,937049.67,36877.0,61637.0,158800.0,75224.0,17307.0,39246.0,10531.0,2021-08-07,2.0,45.0,699.0,7.0,14.0,0.0,0.0,2.0,0.0,0.0,3,0.5249343832020997,0.4750656167979002,791056.2960000001,715905.9478800017,46 : Wholesale,2.1110003323363244,1.8571335864239593,0.09499990824934926,28.07673951949672,0.0,13.581125679019053,13.481305476435661,1
20000558,"69-75 : Professional, scientific & technical",1,2,149709.0,0.02,217212.64,369032.685,6978.0,6725.0,48122.0,47863.0,13192.0,6727.0,8136.0,2021-08-10,4.0,0.0,571.0,5.0,0.0,0.1275674809129711,19098.0,1.0,0.0,0.0,1,0.2886002886002886,0.7113997113997114,74255.66399999999,183040.21176,"69-75 : Professional, scientific & technical",1.005390272438576,8.11626523936961,-1.4649902144145348,21.45135406218656,0.0,11.215282803479331,12.117466607343964,0
20000559,77-82 : Business administration & support services,1,1,294095.0,190.22,4403.27,286176.8712,13696.0,44679.0,101337.0,72445.0,22771.0,6984.0,12315.0,2021-10-11,0.0,0.0,520.0,0.0,67.0,0.0584062972848909,17177.0,5.0,0.0,0.0,1,0.5068227750109884,0.4931772249890115,237040.57,230658.5581515728,77-82 : Business administration & support services,1.3987935841868426,1.7777305282005371,0.026923619498395102,21.471490107322772,0.0,12.375990805580221,12.348698128194867,0
20000560,49-53 : Transport & Storage (inc. postal),0,1,139354.0,275.9,4317.74,130536.8849,3434.0,25094.0,77292.0,52380.0,9241.0,9059.0,9428.0,2021-01-19,0.0,63.0,0.0,1.0,12.0,0.2346398381101367,32698.0,8.0,0.0,0.0,1,0.516334592301339,0.4836654076986609,113991.572,106779.17181542335,49-53 : Transport & Storage (inc. postal),1.4755732040243599,2.4482566248256625,0.0632708916077643,40.5688500727802,0.0,11.643888567359028,11.57852753111285,1
20000561,46 : Wholesale,1,1,985553.0,28.51,3476.28,981927.3446,35101.0,65805.0,167911.0,87631.0,20102.0,34577.0,14897.0,2021-12-08,0.0,69.0,734.0,3.0,7.0,0.2387855752049864,235335.84,1.0,0.0,0.0,2,0.5009213955864082,0.4990786044135917,454339.9330000001,452668.50585520756,46 : Wholesale,1.9160922950520358,1.8570950977114549,0.0036787993351962926,28.07683322887585,0.0,13.026603148943298,13.022917570552632,0
20000562,41-43 : Construction,0,1,401199.0,143.34,4191.09,394853.6656,16488.0,43696.0,94342.0,53064.0,9696.0,7277.0,10612.0,2021-01-25,0.0,32.0,631.0,1.0,19.0,0.0760694817285187,30519.0,4.0,0.0,0.0,2,0.5039854991496081,0.4960145008503919,185755.137,182817.24715278007,41-43 : Construction,1.7778573447658532,1.3808957136645537,0.015815888334994997,24.33131178361332,0.0,12.132190001065185,12.116247753331084,0
20000563,"69-75 : Professional, scientific & technical",0,1,190626.0,124.09,4369.54,182123.3007,8876.0,14220.0,57721.0,49750.0,20470.0,14222.0,10945.0,2021-09-14,0.0,69.0,731.0,1.0,14.0,0.2185640993358723,41664.0,2.0,0.0,0.0,1,0.5114053860367376,0.4885946139632625,146019.516,139506.44830713086,"69-75 : Professional, scientific & technical",1.1601977849691463,4.498417832782505,0.0446038562218364,21.474146671172694,0.0,11.891502411366332,11.845873271700867,0
20000564,55-56 : Accommodation & food services,0,2,102804.0,0.03,92528.56,200364.996,2817.0,2158.0,39257.0,38442.0,3502.0,2159.0,8841.0,2021-07-21,0.0,58.0,698.0,2.0,34.0,0.1404614606435547,14440.0,5.0,0.0,0.0,1,0.339097999321804,0.6609020006781959,66308.58,129235.42242,55-56 : Accommodation & food services,1.0211742059672761,18.80546549328393,-0.9489907689314724,36.48119233498935,0.0,11.102089660456562,11.76939873787779,0
20000565,85 : Education,0,3,123062.0,536.04,3096.69,115836.8649,5730.0,19555.0,50843.0,37073.0,14340.0,8554.0,3707.0,2021-01-02,3.0,47.0,593.0,8.0,6.0,0.159318067315662,19606.0,3.0,0.0,0.0,1,0.5151217442066321,0.4848782557933678,56608.52,53284.95787518841,85 : Education,1.3713923504342667,2.3331458375946,0.05871086435403004,21.473041354039434,0.0,10.943932447927455,10.883428120944423,1
20000566,"69-75 : Professional, scientific & technical",0,1,202877.0,0.01,116871.8,251770.357,9449.0,13412.0,66061.0,55771.0,16536.0,13414.0,13942.0,2021-05-09,6.0,37.0,667.0,6.0,36.0,0.0,0.0,4.0,0.0,0.0,1,0.4462293618920124,0.5537706381079875,167373.525,207710.544525,"69-75 : Professional, scientific & technical",1.1844832532453562,5.158055617684336,-0.24099881209396776,21.468465608465607,0.0,12.027989245050687,12.243905591010925,1
20000567,"69-75 : Professional, scientific & technical",0,1,177341.0,0.02,34600.79,69872.354,8260.0,12806.0,61924.0,56079.0,19770.0,12808.0,5607.0,2021-11-17,0.0,53.0,0.0,1.0,21.0,0.0034509786231046,612.0,0.0,0.0,0.0,1,0.7173601147776184,0.2826398852223816,136907.252,53941.457288,"69-75 : Professional, scientific & technical",1.1042082738944365,5.37885531350043,0.6059965828737693,21.467255780171893,0.0,11.827066287034793,10.895673151607136,1
20000568,58-63 : Information & communication,0,2,181913.0,0.02,22208.76,64579.115,5982.0,44923.0,130833.0,100496.0,18909.0,4324.0,23114.0,2021-05-05,0.0,89.0,738.0,0.0,25.0,0.1165886989934749,21209.0,2.0,0.0,0.0,1,0.7380073800738007,0.2619926199261992,106601.018,37843.36138999999,58-63 : Information & communication,1.301859757007672,2.3332739738224557,0.6449964543685478,30.404980778873476,0.0,11.576857721116314,10.541237275244969,1
20000569,"90-99 : Arts, entertainment, recreation & other",0,1,95832.0,131.43,4455.3,87719.65565,4462.0,-880.0,32091.0,41467.0,7617.0,-878.0,9537.0,,,,,,,,,,0.0,0.0,1,0.5220982598188728,0.4779017401811271,53857.584,49298.4464734292,"90-99 : Arts, entertainment, recreation & other",0.773873830423459,-46.17633674630262,0.0846508441768493,21.472552095003362,0.0,10.894117075637519,10.805668132248261,0
20000570,"90-99 : Arts, entertainment, recreation & other",1,1,753305.0,713.08,22782.0,715125.0044,35084.0,-682.0,239807.0,292546.0,51376.0,-680.0,35105.0,2021-08-09,0.0,72.0,699.0,0.0,18.0,0.1910288661299208,143903.0,4.0,0.0,0.0,2,0.5130002776592535,0.4869997223407465,435410.2899999999,413342.2525653073,"90-99 : Arts, entertainment, recreation & other",0.8197212755557227,-428.5844346549192,0.050683249038239474,21.470856491378083,0.0,12.984046357625548,12.932033646767032,0
20000571,58-63 : Information & communication,1,2,215774.0,0.02,98340.68,294963.058,7094.0,42846.0,126231.0,95685.0,16590.0,4289.0,20094.0,2021-08-18,0.0,76.0,0.0,1.0,19.0,0.0367282434398954,7925.0,0.0,0.0,0.0,1,0.4224757076468103,0.5775242923531897,170029.912,232430.88970400003,58-63 : Information & communication,1.3192212026837782,2.3332788760006533,-0.36699829915421167,30.412121212121214,0.0,12.043735534796483,12.356352513582367,1
20000572,68 : Property,0,1,293104.0,0.06,95246.11,176741.712,0.0,508759.0,386657.0,454514.0,743919.0,167302.0,86357.0,2021-09-18,0.0,3.0,498.0,4.0,17.0,0.0,0.0,3.0,0.0,0.0,1,0.6238303181534622,0.3761696818465377,168827.90399999998,101803.226112,68 : Property,0.850702397060603,1.2222187278874126,0.39699864553658243,293104.0,0.0,12.036641078712917,11.530806896107217,0
20000573,41-43 : Construction,0,1,427998.0,236.27,8319.43,414958.1471,17589.0,48181.0,104920.0,50546.0,9796.0,15989.0,5560.0,2021-05-17,5.0,30.0,620.0,6.0,64.0,0.00757480175141,3242.0,2.0,0.0,0.0,1,0.5077345974314391,0.4922654025685609,280338.69,271797.58635027363,41-43 : Construction,2.0756919302827073,1.3809098833589306,0.030467017212657033,24.33189312109153,0.0,12.543757325416337,12.5128165796197,0
20000574,55-56 : Accommodation & food services,0,1,519628.0,0.03,78851.16,135622.908,14235.0,17185.0,207926.0,191085.0,17531.0,17187.0,24841.0,2021-09-01,0.0,44.0,680.0,0.0,22.0,0.0453439768449737,23562.0,3.0,0.0,0.0,1,0.7930214115781127,0.2069785884218873,461429.664,120433.14230399996,55-56 : Accommodation & food services,1.0881278586604983,12.11870126847434,0.7389985778314914,36.50098342230964,0.0,13.042087081117764,11.698858345610851,0
20000575,"69-75 : Professional, scientific & technical",1,2,123906.0,110.0,3283.71,117317.4869,5770.0,21250.0,42093.0,33419.0,13828.0,1252.0,3676.0,,,,,,,,,,0.0,0.0,1,0.5136564503379776,0.4863435496620224,103833.228,98312.05399087042,"69-75 : Professional, scientific & technical",1.2595152603231599,1.6314996941320408,0.053173049948751855,21.470455726910416,0.0,11.550550944876806,11.495912094784074,0
20000576,55-56 : Accommodation & food services,0,1,144185.0,196.27,2641.57,139553.1001,3950.0,16977.0,55811.0,42172.0,4821.0,1483.0,4217.0,2021-08-24,0.0,86.0,802.0,0.0,16.0,0.1387731039983354,20009.0,5.0,0.0,0.0,1,0.5081622805441284,0.4918377194558715,117510.77499999998,113735.77654288936,55-56 : Accommodation & food services,1.3233822587911697,2.571268700671457,0.03212447741112167,36.49329283725639,0.0,11.674293820311345,11.641642079883221,1
20000577,68 : Property,0,1,128397.0,425.0,3724.78,118737.3089,0.0,211553.0,156831.0,134338.0,313287.0,124227.0,20150.0,2021-10-18,0.0,61.0,753.0,1.0,26.0,0.0317764433748452,4080.0,2.0,0.0,0.0,1,0.5195434035327623,0.4804565964672376,113374.551,104845.04380013034,68 : Property,1.1674271804911456,1.222217495296709,0.07523241094098036,128397.0,0.0,11.638461047383577,11.560248303621346,0
20000578,58-63 : Information & communication,1,2,175088.0,147.17,2170.66,170209.0177,5757.0,37283.0,110907.0,86482.0,13369.0,511.0,10377.0,2021-04-04,6.0,20.0,528.0,10.0,55.0,0.1393356483596819,24396.0,3.0,5181.0,90.0,1,0.5070649064961719,0.4929350935038281,93146.816,90551.19742326422,58-63 : Information & communication,1.2824138848097313,2.3332528698637485,0.027865727144480826,30.407780479333102,8.552946361122055,11.44194292970012,11.413681730529689,1
20000579,55-56 : Accommodation & food services,1,1,238267.0,351.72,4837.93,228554.2258,6530.0,7233.0,84993.0,76491.0,5967.0,7235.0,11473.0,2021-09-04,0.0,82.0,841.0,0.0,13.0,0.0331686721199326,7903.0,4.0,130.0,2.0,1,0.510403098311323,0.4895969016886769,173934.90999999997,166844.58482569063,55-56 : Accommodation & food services,1.1111358050515086,11.573956317390103,0.04076407322846549,36.48246822844894,4.875197323201151,12.066442177011949,12.024824021891671,0
20000580,"90-99 : Arts, entertainment, recreation & other",0,1,138432.0,0.02,105325.35,201695.424,6448.0,-21217.0,49824.0,105952.0,13694.0,-21215.0,24368.0,2021-11-17,0.0,95.0,849.0,4.0,18.0,0.0,0.0,6.0,0.0,0.0,1,0.407000407000407,0.592999592999593,65339.904,95200.240128,"90-99 : Arts, entertainment, recreation & other",0.47024624125791625,-3.99401395173454,-0.45699669876402305,21.46565358970383,0.0,11.08737352038228,11.463748247249233,1
20000581,"01-03 : Agriculture, forestry & fishing",0,1,140542.0,644.74,5133.32,133413.384,10008.0,156726.0,56869.0,35816.0,222998.0,87325.0,6446.0,2021-03-13,0.0,81.0,749.0,0.0,22.0,0.2321939349091374,32633.0,5.0,0.0,0.0,1,0.5130105419511147,0.4869894580488851,121147.204,115002.336980669,"01-03 : Agriculture, forestry & fishing",1.587765586174163,0.7857038034288922,0.05072195698113751,14.0415625936657,0.0,11.70476990153718,11.652716424147604,0
20000582,58-63 : Information & communication,0,2,137043.0,286.75,4331.51,129541.254,4504.0,28646.0,86790.0,64424.0,8697.0,2416.0,11596.0,2021-05-04,0.0,0.0,505.0,2.0,25.0,0.1702677261881307,23334.0,2.0,0.0,0.0,1,0.5140701221358143,0.4859298778641857,93600.36900000002,88476.67646437605,58-63 : Information & communication,1.3471478463329454,2.3332286103256887,0.05473968944280668,30.42019977802442,0.0,11.4468002884271,11.390505555836935,0
20000583,"69-75 : Professional, scientific & technical",0,2,145628.0,117.48,3415.23,137294.1054,6783.0,10768.0,47151.0,38741.0,13129.0,10770.0,7360.0,2021-03-10,4.0,0.0,387.0,7.0,64.0,0.0,0.0,4.0,0.0,0.0,1,0.5147282492126289,0.4852717507873711,128152.64,120818.81279287262,"69-75 : Professional, scientific & technical",1.2170512621960663,4.597548518896834,0.05722688887515536,21.46639150943396,0.0,11.760985135602636,11.702055564220192,1
20000584,64-66 : Finance & insurance,1,1,,,,,,,,,,,,2021-06-20,0.0,49.0,681.0,2.0,21.0,0.0073,219.0,0.0,,,4,,,0.0,0.0,64-66 : Finance & insurance,,,,,,0.0,0.0,0
20000585,"69-75 : Professional, scientific & technical",0,1,153383.0,117.51,3615.78,145294.0048,7145.0,24797.0,51043.0,34901.0,14212.0,5557.0,8376.0,2021-09-22,0.0,24.0,609.0,4.0,18.0,0.0847942731593462,13006.0,3.0,0.0,0.0,1,0.5135413759553688,0.4864586240446312,131755.997,124807.55010443184,"69-75 : Professional, scientific & technical",1.4624663343074895,1.631502540527462,0.05273689041881816,21.46417576266443,0.0,11.788714573152813,11.734536243022909,0
20000586,05-39 : Production,0,2,412636.0,133.46,3791.5,406783.1192,12435.0,105904.0,107704.0,123993.0,223245.0,101052.0,30998.0,2021-01-09,5.0,41.0,688.0,5.0,43.0,0.0,0.0,2.0,0.0,0.0,2,0.5035713596566042,0.4964286403433959,358168.04800000007,353087.74749290163,05-39 : Production,0.8686226752907399,2.124970492422454,0.014184091101864313,33.180765519459634,0.0,12.788760355048293,12.774474713645738,0
20000587,"69-75 : Professional, scientific & technical",1,1,191787.0,0.01,16989.83,37014.891,8932.0,29399.0,63648.0,45439.0,13718.0,2528.0,5452.0,2021-11-28,0.0,82.0,803.0,0.0,33.0,0.1068998420122323,20502.0,4.0,0.0,0.0,1,0.8382229673093042,0.1617770326906957,129072.651,24911.021643,"69-75 : Professional, scientific & technical",1.4007042253521127,1.631530612244898,0.8069957922289194,21.469495130415314,0.0,11.768138458405224,10.123105762851502,0
20000588,"90-99 : Arts, entertainment, recreation & other",0,1,972881.0,1149.88,38457.39,915481.904,45311.0,15835.0,338001.0,398266.0,91938.0,15837.0,83636.0,2021-04-10,2.0,0.0,415.0,3.0,22.0,0.0403420356652046,39248.0,2.0,0.0,0.0,1,0.5151981104611036,0.4848018895388963,575945.552,541965.2871615164,"90-99 : Arts, entertainment, recreation & other",0.8486794035157319,26.149469563020965,0.05899903174280131,21.47071415960452,0.0,13.26377014370595,13.202959077678223,1
20000589,"69-75 : Professional, scientific & technical",0,1,829450.0,0.01,575359.77,1239198.3,38632.0,53342.0,258737.0,211735.0,59685.0,53344.0,50816.0,2021-02-19,0.0,19.0,574.0,1.0,17.0,0.0719320031346072,59664.0,3.0,0.0,0.0,2,0.4009623095429029,0.5990376904570971,376570.30000000005,562596.0282000002,"69-75 : Professional, scientific & technical",1.2219792571881967,4.969330558836211,-0.4939994044253368,21.469986798850723,0.0,12.838862684122759,13.24031889276301,0
20000590,64-66 : Finance & insurance,0,1,,,,,,,,,,,,2021-03-08,7.0,0.0,555.0,8.0,68.0,0.0458,1374.0,4.0,,,4,,,0.0,0.0,64-66 : Finance & insurance,,,,,,0.0,0.0,1
